66.3, 5.1, 39.3, 11.7, 50.5, 3.2, 6.9, 16.0, 6.2, 19.1, 11.2, 10.0
66.3, 5.1, 39.3, 11.7, 50.5, 3.2, 6.9, 16.0, 6.2, 19.1, 11.2, 10.0
66.3, 5.1, 39.3, 11.7, 50.5, 3.2, 6.9, 16.0, 6.2, 19.1, 11.2, 10.0
66.3, 5.1, 39.3, 11.7, 50.5, 3.2, 6.9, 16.0, 6.2, 19.1, 11.2, 10.0
66.4, 5.1, 39.3, 11.7, 50.6, 3.2, 6.9, 16.1, 6.2, 19.2, 11.2, 10.0
66.7, 5.1, 39.5, 11.8, 50.8, 3.2, 6.7, 16.1, 6.2, 19.3, 11.3, 10.1
66.7, 5.1, 39.5, 11.8, 50.8, 3.2, 6.7, 16.1, 6.2, 19.3, 11.3, 10.1
66.7, 5.1, 39.5, 11.8, 50.8, 3.2, 6.7, 16.1, 6.2, 19.3, 11.3, 10.1
66.8, 5.2, 39.6, 11.8, 50.9, 3.2, 6.7, 16.2, 6.3, 18.7, 11.3, 10.1
60.1, 5.2, 39.6, 11.8, 51.5, 3.3, 6.5, 16.0, 6.3, 18.8, 11.4, 10.1
63.5, 5.6, 42.6, 12.7, 55.5, 2.7, 7.0, 17.3, 6.7, 20.3, 12.3, 10.9
63.5, 5.6, 42.6, 12.7, 55.5, 2.7, 7.0, 17.3, 6.7, 20.3, 12.3, 10.9
63.5, 5.6, 42.6, 12.7, 55.5, 2.7, 7.0, 17.3, 6.7, 20.3, 12.3, 10.9
63.5, 5.6, 42.6, 12.7, 55.5, 2.7, 7.0, 17.3, 6.7, 20.3, 12.3, 10.9
63.5, 5.6, 42.6, 12.7, 55.5, 2.7, 7.0, 17.3, 6.7, 20.3, 12.3, 10.9
59.3, 5.7, 42.9, 12.0, 54.8, 2.7, 6.7, 17.6, 6.8, 20.7, 12.5, 10.9
59.3, 5.7, 42.9, 12.0, 54.8, 2.7, 6.7, 17.6, 6.8, 20.7, 12.5, 10.9
59.3, 5.7, 42.9, 12.0, 54.8, 2.7, 6.7, 17.6, 6.8, 20.7, 12.5, 10.9
60.1, 5.7, 43.7, 12.3, 53.2, 2.8, 6.8, 18.0, 6.2, 19.7, 12.8, 11.0
60.5, 5.8, 44.0, 12.4, 53.5, 2.7, 6.8, 18.1, 6.2, 19.8, 12.9, 11.1
59.9, 5.8, 43.7, 12.3, 53.1, 2.7, 6.8, 18.1, 6.3, 19.0, 12.8, 11.0
60.0, 5.8, 43.7, 12.4, 53.1, 2.7, 6.8, 18.1, 6.3, 19.0, 12.8, 11.1
60.0, 5.8, 43.7, 12.4, 53.1, 2.7, 6.8, 18.1, 6.3, 19.0, 12.8, 11.1
60.0, 5.8, 43.7, 12.4, 53.1, 2.7, 6.8, 18.1, 6.3, 19.0, 12.8, 11.1
61.3, 5.9, 44.7, 12.2, 54.3, 2.8, 6.8, 14.9, 6.4, 17.0, 13.0, 11.3
62.6, 6.0, 45.7, 12.3, 55.4, 2.8, 6.7, 15.2, 5.9, 17.4, 13.3, 11.3
62.6, 6.0, 45.7, 12.3, 55.5, 2.8, 6.7, 15.2, 5.9, 17.4, 13.3, 11.3
62.6, 6.0, 45.7, 12.3, 55.5, 2.8, 6.7, 15.2, 5.9, 17.4, 13.3, 11.3
62.9, 6.1, 45.9, 12.0, 55.7, 2.8, 6.7, 15.3, 6.0, 17.5, 13.4, 11.4
63.1, 6.1, 46.0, 12.0, 55.9, 2.8, 6.6, 15.3, 6.0, 17.5, 13.4, 11.4
63.1, 6.1, 46.0, 12.0, 55.9, 2.8, 6.6, 15.3, 6.0, 17.5, 13.4, 11.4
64.4, 6.3, 46.1, 12.3, 57.2, 2.7, 6.6, 15.7, 6.2, 18.0, 13.9, 10.7
64.7, 6.3, 46.3, 12.3, 57.4, 2.7, 6.5, 15.8, 6.2, 17.3, 14.0, 10.7
64.7, 6.3, 46.3, 12.3, 57.4, 2.7, 6.5, 15.8, 6.2, 17.3, 14.0, 10.7
64.8, 6.3, 46.4, 12.3, 57.5, 2.7, 6.5, 15.8, 6.2, 17.3, 14.0, 10.7
64.8, 6.3, 46.4, 12.3, 57.5, 2.7, 6.5, 15.8, 6.2, 17.3, 14.0, 10.7
64.8, 6.3, 46.4, 12.3, 57.5, 2.7, 6.5, 15.8, 6.2, 17.3, 14.0, 10.7
65.9, 6.6, 47.6, 12.5, 59.5, 2.5, 6.8, 16.5, 6.4, 18.0, 14.6, 10.9
20.1, 6.9, 47.8, 13.0, 60.0, 2.6, 6.8, 16.8, 6.6, 18.9, 15.3, 10.9
20.1, 6.9, 47.9, 13.0, 58.5, 2.6, 6.8, 16.8, 6.6, 18.9, 15.3, 10.8
20.1, 6.9, 47.9, 13.0, 58.5, 2.6, 6.8, 16.8, 6.6, 18.9, 15.3, 10.8
20.1, 6.9, 47.9, 13.0, 58.5, 2.6, 6.8, 16.8, 6.6, 18.9, 15.3, 10.8
20.2, 6.9, 48.1, 13.1, 58.8, 2.6, 6.8, 16.9, 6.7, 16.9, 15.4, 10.9
20.2, 6.9, 48.1, 13.1, 58.8, 2.6, 6.8, 16.9, 6.7, 16.9, 15.4, 10.9
20.2, 6.9, 48.2, 13.1, 58.9, 2.6, 6.8, 16.9, 6.7, 16.9, 15.4, 10.9
20.3, 7.0, 48.4, 13.1, 59.1, 2.6, 6.8, 16.8, 6.7, 16.9, 15.5, 10.6
22.8, 7.9, 53.6, 14.4, 66.0, 2.9, 4.3, 18.8, 6.9, 19.0, 17.2, 9.6
23.0, 7.8, 49.2, 14.2, 59.2, 2.9, 4.3, 18.3, 6.9, 19.2, 17.5, 9.7
23.1, 7.9, 49.3, 13.9, 59.4, 2.9, 4.3, 18.4, 6.9, 19.3, 17.5, 9.6
23.2, 7.9, 49.4, 13.9, 59.5, 2.9, 4.3, 18.4, 6.9, 19.3, 17.5, 9.6
23.2, 7.9, 49.4, 13.9, 59.5, 2.9, 4.3, 18.4, 6.9, 19.3, 17.5, 9.6
23.2, 7.9, 49.4, 13.9, 59.6, 2.9, 4.3, 18.4, 6.9, 19.1, 17.6, 9.6
23.2, 7.9, 49.4, 13.9, 59.6, 2.9, 4.3, 18.4, 6.9, 19.1, 17.6, 9.6
21.8, 8.1, 50.4, 14.1, 61.3, 3.0, 4.3, 18.7, 7.0, 18.6, 16.7, 9.2
21.8, 8.1, 50.4, 14.1, 61.3, 3.0, 4.3, 18.7, 7.0, 18.6, 16.7, 9.2
21.8, 8.1, 50.4, 14.1, 61.3, 3.0, 4.3, 18.7, 7.0, 18.6, 16.6, 9.2
21.8, 8.1, 50.5, 13.9, 61.4, 3.0, 4.3, 18.7, 7.0, 18.7, 16.6, 9.2
21.8, 8.1, 50.5, 13.9, 61.4, 3.0, 4.3, 18.7, 7.0, 18.7, 16.6, 9.2
22.4, 8.1, 51.7, 14.2, 62.9, 3.1, 4.3, 19.2, 6.6, 16.2, 17.0, 9.1
22.4, 8.1, 51.8, 14.0, 62.3, 3.1, 4.3, 19.2, 6.7, 16.3, 17.0, 9.1
22.4, 8.1, 51.8, 14.0, 62.3, 3.1, 4.3, 19.2, 6.7, 16.3, 17.0, 9.1
22.4, 8.1, 51.9, 14.0, 61.7, 3.1, 4.4, 19.2, 6.7, 16.3, 17.0, 9.1
22.8, 8.2, 52.7, 14.3, 62.7, 3.1, 4.4, 19.5, 6.3, 14.7, 17.3, 9.1
23.6, 8.5, 54.4, 14.3, 63.9, 3.2, 4.5, 16.1, 6.3, 13.7, 17.5, 9.3
23.5, 8.5, 54.0, 14.3, 64.0, 3.2, 4.5, 16.1, 6.3, 13.7, 17.5, 9.3
23.5, 8.5, 54.0, 14.3, 64.0, 3.2, 4.5, 16.1, 6.3, 13.7, 17.5, 9.3
24.5, 8.9, 56.2, 14.9, 66.6, 3.3, 4.7, 16.8, 4.9, 14.3, 18.2, 9.7
24.5, 8.9, 56.2, 14.9, 66.6, 3.3, 4.7, 16.8, 4.9, 14.3, 18.2, 9.7
24.5, 8.7, 56.1, 14.5, 67.1, 3.3, 4.7, 16.9, 5.0, 13.8, 18.3, 9.7
24.5, 8.7, 55.8, 14.3, 66.6, 3.3, 4.7, 16.7, 5.0, 13.9, 18.3, 9.6
24.5, 8.7, 55.8, 14.3, 66.6, 3.3, 4.7, 16.7, 5.0, 13.9, 18.4, 9.6
24.5, 8.7, 55.8, 14.3, 66.6, 3.3, 4.7, 16.7, 5.0, 13.9, 18.4, 9.6
24.6, 8.7, 56.2, 14.4, 67.1, 3.3, 4.7, 16.8, 5.1, 13.3, 18.5, 9.4
