5.8, 23.5, 4.7, 12.2, 49.0, 5.3, 3.6, 15.9, 42.0, 58.8, 6.2
5.9, 23.8, 4.7, 10.2, 49.7, 5.4, 3.7, 16.1, 42.6, 59.6, 6.3
5.9, 24.5, 4.8, 10.5, 51.0, 5.0, 3.7, 16.5, 43.7, 55.7, 6.3
5.9, 24.5, 4.8, 10.5, 51.0, 5.0, 3.7, 16.5, 43.7, 55.7, 6.3
5.9, 24.5, 4.8, 10.4, 51.1, 5.0, 3.7, 16.5, 43.8, 55.7, 6.3
5.9, 24.5, 4.8, 10.4, 51.1, 5.0, 3.7, 16.5, 43.8, 55.7, 6.3
5.9, 24.7, 4.8, 10.4, 51.4, 5.0, 3.7, 16.6, 44.1, 51.4, 6.3
6.5, 27.7, 5.0, 10.6, 57.7, 5.6, 2.9, 18.2, 49.4, 57.7, 7.0
6.5, 27.8, 5.0, 10.6, 53.4, 5.6, 2.9, 18.2, 49.6, 57.9, 7.0
6.5, 27.8, 5.0, 10.6, 53.4, 5.6, 2.9, 18.2, 49.6, 57.9, 7.0
6.5, 27.8, 5.0, 10.6, 53.4, 5.6, 2.9, 18.2, 49.6, 57.9, 7.0
6.5, 27.8, 5.0, 10.6, 53.4, 5.6, 2.9, 18.2, 49.6, 57.9, 7.0
6.5, 27.8, 5.0, 10.6, 53.4, 5.6, 2.9, 18.2, 49.6, 57.9, 7.0
6.5, 27.9, 4.9, 10.7, 53.7, 5.6, 2.9, 18.4, 49.9, 58.2, 7.1
6.3, 27.7, 4.7, 11.0, 51.4, 5.6, 3.0, 18.4, 51.4, 60.0, 7.3
6.4, 27.8, 4.6, 11.1, 51.6, 5.6, 3.0, 18.5, 51.6, 60.2, 7.3
6.4, 27.8, 4.6, 11.1, 51.6, 5.6, 3.0, 18.5, 51.6, 60.2, 7.3
6.4, 27.8, 4.6, 11.1, 51.6, 5.6, 3.0, 18.5, 51.6, 60.2, 7.3
6.4, 28.2, 4.7, 11.2, 52.4, 5.6, 2.9, 18.8, 52.4, 52.4, 7.1
6.4, 28.2, 4.7, 11.2, 52.4, 5.6, 2.9, 18.8, 52.4, 52.4, 7.1
6.4, 28.2, 4.7, 11.2, 52.4, 5.6, 2.9, 18.8, 52.4, 52.4, 7.1
6.4, 28.2, 4.7, 11.2, 52.4, 5.6, 2.9, 18.8, 52.4, 52.4, 7.1
6.4, 28.2, 4.7, 11.2, 52.4, 5.6, 2.9, 18.8, 52.4, 52.4, 7.1
6.4, 28.3, 4.7, 11.1, 52.6, 5.7, 2.9, 18.4, 52.6, 52.6, 7.1
6.4, 28.3, 4.7, 11.1, 52.6, 5.7, 2.9, 18.4, 52.6, 52.6, 7.1
6.4, 28.3, 4.7, 11.1, 52.6, 5.7, 2.9, 18.4, 52.6, 52.6, 7.1
6.4, 28.3, 4.7, 11.1, 52.6, 5.7, 2.9, 18.4, 52.6, 52.6, 7.1
6.8, 30.5, 4.8, 8.1, 56.7, 6.1, 3.1, 19.8, 52.9, 56.7, 6.2
6.8, 30.5, 4.8, 8.1, 56.7, 6.1, 3.1, 19.8, 52.9, 56.7, 6.2
6.8, 30.7, 4.7, 8.2, 57.0, 6.1, 3.1, 19.9, 53.2, 57.0, 6.2
6.0, 31.6, 4.8, 8.2, 58.8, 6.3, 3.2, 20.0, 41.1, 58.8, 6.4
6.0, 31.6, 4.8, 8.2, 58.8, 6.3, 3.2, 20.0, 41.1, 58.8, 6.4
6.0, 31.6, 4.8, 8.2, 58.8, 6.3, 3.2, 20.0, 41.1, 58.8, 6.4
6.0, 31.7, 4.8, 8.2, 58.9, 6.3, 3.2, 18.7, 41.2, 58.9, 6.4
6.1, 31.9, 4.9, 7.9, 59.2, 6.3, 3.3, 18.8, 41.4, 59.2, 6.4
6.1, 31.9, 4.9, 7.9, 59.2, 6.3, 3.3, 18.8, 41.4, 59.2, 6.4
6.1, 31.9, 4.9, 7.9, 59.2, 6.3, 3.3, 18.8, 41.4, 59.2, 6.4
5.9, 31.3, 4.9, 7.9, 56.4, 6.5, 3.3, 18.8, 32.5, 56.4, 6.5
6.0, 32.4, 5.3, 8.4, 53.3, 6.9, 3.3, 20.1, 34.8, 60.4, 5.0
6.0, 32.4, 5.3, 8.4, 53.3, 6.9, 3.3, 20.1, 34.8, 60.4, 5.0
6.0, 32.4, 5.3, 8.4, 53.3, 6.9, 3.3, 20.1, 34.8, 60.4, 5.0
6.0, 32.4, 5.3, 8.4, 53.4, 6.9, 3.3, 20.1, 34.9, 60.5, 5.0
6.0, 32.4, 5.3, 8.4, 53.4, 6.9, 3.3, 20.1, 34.9, 60.5, 5.0
6.0, 32.4, 5.3, 8.4, 53.4, 6.9, 3.3, 20.1, 34.9, 60.5, 5.0
6.0, 32.4, 5.3, 8.4, 53.4, 6.9, 3.3, 20.1, 34.9, 60.5, 5.0
2.6, 41.3, 6.0, 10.8, 68.0, 8.8, 4.3, 25.7, 44.4, 77.1, 6.4
2.6, 41.3, 6.0, 10.8, 68.0, 8.8, 4.3, 25.7, 44.4, 77.1, 6.4
2.6, 41.3, 6.0, 10.8, 68.0, 8.8, 4.3, 25.7, 44.4, 77.1, 6.4
2.3, 44.6, 6.4, 11.6, 73.6, 8.8, 4.6, 27.8, 46.3, 83.4, 6.8
2.3, 44.6, 6.4, 11.6, 73.6, 8.8, 4.6, 27.8, 46.3, 83.4, 6.8
2.3, 44.6, 6.4, 11.6, 73.6, 8.8, 4.6, 27.8, 46.3, 83.4, 6.8
2.3, 44.6, 6.4, 11.6, 73.6, 8.8, 4.6, 27.8, 46.3, 83.4, 6.8
2.3, 43.5, 6.5, 11.7, 74.2, 8.9, 4.5, 28.0, 46.7, 84.1, 6.8
2.3, 43.7, 6.5, 11.8, 74.6, 9.0, 4.5, 28.2, 47.0, 84.6, 6.9
2.3, 43.7, 6.5, 11.8, 74.6, 9.0, 4.5, 28.2, 47.0, 84.6, 6.9
2.3, 43.7, 6.5, 11.8, 74.6, 9.0, 4.5, 28.2, 47.0, 84.6, 6.9
2.3, 43.7, 6.5, 11.8, 74.6, 9.0, 4.5, 28.2, 47.0, 84.6, 6.9
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.3, 45.2, 6.7, 12.1, 77.1, 9.1, 4.5, 23.8, 35.4, 87.4, 6.4
2.4, 46.2, 6.7, 12.4, 74.4, 7.7, 4.6, 24.3, 36.2, 89.3, 6.6
2.4, 46.2, 6.7, 12.4, 74.4, 7.7, 4.6, 24.3, 36.2, 89.3, 6.6
2.4, 46.2, 6.7, 12.4, 74.5, 7.6, 4.6, 24.3, 36.2, 89.4, 6.6
2.4, 46.7, 6.8, 12.0, 58.9, 7.5, 4.7, 24.6, 36.6, 90.4, 6.5
2.4, 46.7, 6.8, 12.0, 58.9, 7.5, 4.7, 24.6, 36.6, 90.4, 6.5
2.4, 46.7, 6.8, 12.0, 58.9, 7.5, 4.7, 24.6, 36.6, 90.4, 6.5
2.4, 46.7, 6.8, 12.0, 58.9, 7.5, 4.7, 24.6, 36.6, 90.4, 6.5
2.4, 46.7, 6.8, 12.0, 58.9, 7.5, 4.7, 24.6, 36.6, 90.4, 6.5
2.4, 46.8, 6.8, 12.0, 59.1, 7.5, 4.7, 24.7, 35.7, 85.0, 6.5
2.6, 50.2, 4.7, 12.6, 60.7, 8.0, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.2, 4.7, 12.6, 60.7, 8.0, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.2, 4.7, 12.6, 60.7, 8.0, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.2, 4.7, 12.6, 60.7, 8.0, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.2, 4.7, 12.6, 60.7, 8.0, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.2, 4.7, 12.6, 60.7, 8.1, 4.8, 26.0, 36.4, 85.7, 7.0
2.6, 50.5, 4.8, 12.7, 61.0, 8.1, 4.7, 26.1, 36.6, 86.1, 7.0
3.1, 60.7, 5.6, 14.0, 70.4, 9.7, 5.4, 23.1, 44.0, 103.5, 3.3
3.1, 60.7, 5.6, 14.0, 70.4, 9.7, 5.4, 23.1, 44.0, 103.5, 3.3
3.1, 60.7, 5.6, 14.0, 70.4, 9.7, 5.4, 23.1, 44.0, 103.5, 3.3
3.1, 60.7, 5.6, 14.0, 70.4, 9.7, 5.4, 23.1, 44.0, 103.5, 3.3
3.1, 60.7, 5.6, 14.0, 70.4, 9.7, 5.4, 23.1, 44.0, 103.5, 3.3
3.0, 62.0, 5.8, 14.3, 71.9, 9.9, 5.5, 23.6, 44.9, 105.7, 3.3
3.0, 62.0, 5.8, 14.3, 71.9, 9.9, 5.5, 23.6, 44.9, 105.7, 3.3
3.1, 59.6, 5.8, 14.1, 68.4, 9.1, 5.5, 23.7, 44.0, 88.0, 3.4
3.1, 59.6, 5.8, 14.1, 68.4, 9.1, 5.5, 23.7, 44.0, 88.0, 3.4
3.1, 59.6, 5.8, 14.1, 68.4, 9.1, 5.5, 23.7, 44.0, 88.0, 3.4
3.1, 59.6, 5.8, 14.1, 68.4, 9.1, 5.5, 23.7, 44.0, 88.0, 3.4
3.1, 59.9, 5.9, 13.9, 68.8, 9.1, 5.5, 23.5, 44.2, 84.5, 3.4
3.1, 59.9, 5.9, 13.9, 68.8, 9.1, 5.5, 23.5, 44.2, 84.5, 3.4
3.1, 59.6, 6.0, 14.3, 68.1, 9.1, 5.3, 23.5, 44.3, 70.6, 3.4
3.1, 59.6, 6.0, 14.3, 68.1, 9.1, 5.3, 23.5, 44.3, 70.6, 3.4
3.1, 59.7, 6.0, 14.3, 68.2, 9.1, 5.3, 23.6, 44.4, 70.8, 3.4
3.1, 59.7, 6.0, 14.3, 68.2, 9.1, 5.3, 23.6, 44.4, 70.8, 3.4
3.1, 59.8, 6.0, 14.3, 68.3, 9.1, 5.3, 23.6, 44.5, 70.8, 3.4
3.1, 60.9, 6.1, 13.6, 69.6, 9.1, 5.4, 24.0, 45.3, 72.1, 3.3
3.1, 60.9, 6.1, 13.6, 69.6, 9.1, 5.4, 24.0, 45.3, 72.1, 3.3
3.1, 60.9, 6.1, 13.6, 69.6, 9.1, 5.4, 24.0, 45.3, 72.1, 3.3
3.1, 60.9, 6.1, 13.6, 69.6, 9.1, 5.4, 24.0, 45.3, 72.1, 3.3
3.1, 60.9, 6.1, 13.6, 69.6, 9.1, 5.4, 24.0, 45.3, 72.1, 3.3
3.3, 57.7, 5.3, 13.9, 67.0, 9.5, 5.0, 24.7, 45.1, 57.7, 3.5
3.3, 57.7, 5.3, 13.8, 67.0, 9.5, 5.0, 24.4, 45.2, 57.7, 3.5
3.3, 57.7, 5.3, 13.8, 67.0, 9.5, 5.0, 24.4, 45.2, 57.7, 3.5
3.3, 57.7, 5.3, 13.8, 67.0, 9.5, 5.0, 24.4, 45.2, 57.7, 3.5
3.3, 57.7, 5.3, 13.8, 67.0, 9.5, 5.0, 24.4, 45.2, 57.7, 3.5
3.4, 51.2, 5.3, 13.3, 67.8, 9.3, 5.0, 24.7, 45.7, 58.4, 3.6
3.4, 45.6, 5.4, 13.1, 55.0, 9.0, 5.1, 22.6, 42.1, 52.3, 3.6
3.4, 45.7, 5.4, 13.1, 55.1, 9.1, 5.1, 22.6, 42.1, 52.4, 3.6
3.4, 45.7, 5.4, 13.1, 55.1, 9.1, 5.1, 22.6, 42.1, 52.4, 3.6
3.4, 45.7, 5.4, 13.1, 55.1, 9.1, 5.1, 22.6, 42.1, 52.4, 3.6
3.4, 45.7, 5.4, 13.1, 55.1, 9.1, 5.1, 22.6, 42.1, 52.4, 3.6
3.7, 45.7, 4.5, 13.3, 54.4, 9.4, 5.4, 23.3, 42.3, 51.9, 3.7
3.7, 44.2, 4.5, 13.4, 54.7, 9.4, 5.4, 23.2, 42.5, 52.2, 3.7
3.7, 44.2, 4.5, 13.4, 54.7, 9.4, 5.4, 23.2, 42.5, 52.2, 3.7
3.7, 44.2, 4.5, 13.4, 54.7, 9.4, 5.4, 23.2, 42.5, 52.2, 3.7
3.7, 44.2, 4.5, 13.4, 54.7, 9.4, 5.4, 23.2, 42.5, 52.2, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
3.7, 44.8, 4.8, 11.6, 56.0, 9.6, 5.1, 24.6, 44.0, 51.3, 3.7
4.0, 48.8, 4.3, 11.0, 61.0, 10.3, 4.6, 26.8, 47.1, 54.8, 3.9
4.0, 48.8, 4.3, 11.0, 61.0, 10.3, 4.6, 26.8, 47.1, 54.8, 3.9
4.0, 48.8, 4.3, 11.0, 61.0, 10.3, 4.6, 26.8, 47.1, 54.8, 3.9
4.1, 48.8, 4.0, 11.2, 60.7, 10.5, 4.6, 27.3, 47.9, 55.8, 4.0
4.2, 50.3, 4.1, 11.7, 57.3, 10.6, 4.1, 28.4, 49.4, 58.5, 4.0
4.3, 50.7, 4.2, 11.8, 57.9, 10.7, 4.0, 28.6, 49.9, 56.7, 4.0
4.3, 43.6, 4.2, 11.4, 58.5, 10.6, 4.0, 28.9, 50.4, 56.2, 4.0
4.3, 43.7, 4.2, 11.4, 58.6, 10.5, 4.1, 29.0, 50.5, 56.4, 4.0
4.4, 38.2, 4.2, 11.6, 58.5, 10.5, 4.0, 29.2, 43.9, 57.4, 4.0
4.5, 37.5, 4.2, 11.7, 56.2, 10.3, 4.1, 28.9, 42.2, 56.2, 4.0
4.5, 37.6, 4.2, 11.3, 56.4, 10.3, 4.1, 29.0, 42.3, 56.4, 4.0
4.7, 38.9, 4.3, 11.9, 59.0, 10.1, 3.9, 30.3, 44.3, 59.0, 3.9
4.7, 39.3, 4.4, 11.9, 49.6, 9.7, 3.8, 30.1, 44.7, 59.7, 3.9
4.8, 40.0, 4.3, 11.5, 49.4, 9.8, 3.8, 31.1, 46.0, 61.1, 4.0
4.7, 39.7, 4.3, 11.5, 49.7, 9.8, 3.8, 31.3, 46.3, 61.4, 4.0
5.3, 33.8, 4.2, 12.3, 44.4, 9.7, 3.4, 33.3, 40.6, 61.3, 4.3
5.8, 39.1, 4.3, 14.1, 51.7, 7.8, 3.2, 33.7, 47.0, 71.5, 4.3
6.5, 43.6, 3.3, 15.6, 56.9, 8.7, 3.1, 37.4, 50.9, 80.6, 4.8
7.1, 51.2, 3.6, 14.3, 67.9, 9.1, 2.9, 38.2, 62.8, 99.4, 4.3
6.8, 45.4, 3.7, 14.1, 66.1, 9.0, 2.9, 39.1, 64.3, 100.2, 4.3
7.2, 34.2, 3.9, 12.7, 64.3, 9.7, 2.8, 41.9, 65.9, 96.9, 4.2
7.1, 31.0, 3.9, 13.5, 65.1, 10.0, 2.8, 44.2, 59.0, 89.7, 4.1
7.5, 32.9, 3.9, 14.4, 68.7, 10.6, 2.6, 46.8, 61.1, 94.2, 4.2
6.8, 34.0, 4.1, 14.9, 64.3, 11.0, 2.6, 48.0, 65.9, 93.6, 4.2
6.8, 35.2, 4.1, 12.6, 66.6, 11.2, 2.6, 49.8, 68.2, 97.0, 4.4
6.5, 34.4, 3.9, 13.0, 69.9, 11.2, 2.6, 51.3, 73.2, 95.2, 4.5
6.7, 38.8, 4.1, 13.7, 79.5, 11.6, 2.3, 57.1, 78.6, 100.2, 4.8
6.0, 46.6, 4.7, 13.4, 91.9, 12.4, 2.2, 60.6, 96.2, 116.4, 4.8
4.4, 63.5, 4.2, 14.0, 99.7, 9.9, 2.8, 69.7, 128.1, 159.7, 4.8
4.4, 60.8, 4.1, 12.9, 100.6, 10.2, 2.8, 69.5, 129.6, 164.5, 5.0
4.5, 51.5, 3.8, 12.3, 112.1, 10.0, 2.9, 81.6, 149.5, 208.4, 4.9
4.4, 44.9, 3.8, 13.0, 112.6, 9.5, 2.9, 85.9, 154.4, 209.5, 5.0
5.0, 52.8, 4.0, 13.8, 101.5, 10.9, 2.8, 101.5, 174.9, 235.4, 4.1
5.3, 70.5, 3.8, 18.9, 89.0, 14.6, 3.3, 114.0, 243.0, 354.9, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
5.4, 70.5, 3.8, 18.8, 89.0, 14.5, 3.3, 113.3, 243.2, 355.2, 2.9
